/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/2.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/2.wav,-2.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/5.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/5.wav,0.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/4.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/4.wav,-1.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/7.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/7.wav,1.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/6.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/6.wav,-1.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/9.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/9.wav,-1
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/8.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/8.wav,0.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/11.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/11.wav,0.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/10.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/10.wav,-0.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/13.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/13.wav,1.25
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/12.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/12.wav,-0.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/15.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/15.wav,0
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/14.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/14.wav,1.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/17.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/17.wav,0.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/16.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/16.wav,0.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/19.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/19.wav,-0.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/0h-zjBukYpk/18.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/0h-zjBukYpk/18.wav,-2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1DmNV9C1hbY/11.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1DmNV9C1hbY/11.wav,-1.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1DmNV9C1hbY/10.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1DmNV9C1hbY/10.wav,2.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1DmNV9C1hbY/13.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1DmNV9C1hbY/13.wav,-1.25
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1DmNV9C1hbY/12.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1DmNV9C1hbY/12.wav,0.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1DmNV9C1hbY/14.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1DmNV9C1hbY/14.wav,-2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1DmNV9C1hbY/1.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1DmNV9C1hbY/1.wav,-2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1DmNV9C1hbY/3.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1DmNV9C1hbY/3.wav,1
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1DmNV9C1hbY/2.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1DmNV9C1hbY/2.wav,1.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1DmNV9C1hbY/5.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1DmNV9C1hbY/5.wav,-1.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1DmNV9C1hbY/4.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1DmNV9C1hbY/4.wav,2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1DmNV9C1hbY/7.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1DmNV9C1hbY/7.wav,-1.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1DmNV9C1hbY/6.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1DmNV9C1hbY/6.wav,-1.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1DmNV9C1hbY/9.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1DmNV9C1hbY/9.wav,2.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1DmNV9C1hbY/8.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1DmNV9C1hbY/8.wav,-1.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/24.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/24.wav,-1
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/25.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/25.wav,2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/26.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/26.wav,-0.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/27.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/27.wav,1.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/20.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/20.wav,0.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/21.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/21.wav,-0.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/22.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/22.wav,-0.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/23.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/23.wav,1.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/28.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/28.wav,1.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/29.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/29.wav,-1.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/1.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/1.wav,-0.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/3.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/3.wav,2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/2.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/2.wav,-1.75
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/5.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/5.wav,2.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/4.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/4.wav,-1.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/7.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/7.wav,-0.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/6.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/6.wav,1.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/9.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/9.wav,-0.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/8.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/8.wav,-2.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/11.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/11.wav,2.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/10.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/10.wav,0.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/13.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/13.wav,1.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/12.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/12.wav,1.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/15.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/15.wav,-1.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/14.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/14.wav,-0.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/17.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/17.wav,-1.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/16.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/16.wav,-1.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/19.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/19.wav,-1
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/18.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/18.wav,-1.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/1iG0909rllw/30.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/1iG0909rllw/30.wav,-1.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/56.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/56.wav,-0.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/54.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/54.wav,-2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/42.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/42.wav,0
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/48.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/48.wav,-1
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/43.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/43.wav,2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/60.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/60.wav,2.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/61.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/61.wav,1.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/62.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/62.wav,2.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/63.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/63.wav,2.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/49.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/49.wav,-0.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/52.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/52.wav,0
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/53.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/53.wav,-1
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/24.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/24.wav,1.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/25.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/25.wav,1.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/26.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/26.wav,1.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/27.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/27.wav,1.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/20.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/20.wav,1
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/21.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/21.wav,0.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/22.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/22.wav,-0.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/23.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/23.wav,0
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/46.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/46.wav,1.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/47.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/47.wav,0
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/44.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/44.wav,0.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/45.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/45.wav,0.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/28.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/28.wav,2.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/29.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/29.wav,0.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/40.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/40.wav,0.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/41.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/41.wav,0.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/1.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/1.wav,2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/3.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/3.wav,0
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/2.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/2.wav,0.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/5.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/5.wav,0
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/4.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/4.wav,-0.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/7.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/7.wav,1.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/6.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/6.wav,2.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/9.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/9.wav,-0.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/8.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/8.wav,1.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/51.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/51.wav,-0.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/39.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/39.wav,-0.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/38.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/38.wav,1
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/59.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/59.wav,2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/58.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/58.wav,-1.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/11.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/11.wav,2.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/10.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/10.wav,0.8
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/13.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/13.wav,2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/12.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/12.wav,1.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/15.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/15.wav,0.5
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/14.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/14.wav,0.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/17.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/17.wav,2.6
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/16.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/16.wav,2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/19.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/19.wav,1.4
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/18.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/18.wav,2.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/31.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/31.wav,2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/30.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/30.wav,-0.2
/data/home/chenqian/CMU_MOSI/CMU-MOSI/Raw/2WGyTLYerpo/37.mp4,/data/home/chenqian/CMU_MOSI/CMU-MOSI/audio_16k/2WGyTLYerpo/37.wav,1.4
